shared_id,10ms,20ms,30ms,40ms,50ms,60ms,70ms,80ms,90ms,100ms,110ms,120ms,130ms,140ms,150ms,160ms,170ms,180ms,190ms,200ms,210ms,220ms,230ms,240ms,250ms,260ms,270ms,280ms,290ms,300ms,310ms,320ms,330ms,340ms,350ms,360ms,370ms,380ms,390ms,400ms,410ms,420ms,430ms,440ms,450ms,460ms,470ms,480ms,490ms,500ms,genuine_transaction
ALL_SEN_3ckvqig,0.42480607205368665,0.42480607205368665,0.42480607205368665,0.42480607205368665,0.42480607205368665,0.42480607205368665,1.4336218138872068,1.8152634690266762,1.3276139542125194,0.6294492888731961,0.42462448754171833,1.025208258772982,2.370799546890931,1.5806520812390483,0.48203492095587475,0.4950277363196391,0.4950277363196391,0.728988390111289,0.0,0.6093684767347319,0.5859142155519551,0.4252263907937646,0.5267670361995372,0.5023696055832497,0.6393542627009174,0.5062334196638073,0.530983514994121,0.6152905766018759,0.48353302770205936,0.5099501295373629,0.49430369211494396,0.49102670853453634,0.4681903961034178,0.5246632895819399,0.5829830746145775,0.5310549603217062,0.4649298711702511,0.47480122198447755,0.492685348424107,0.5294267893929432,0.6191440597597485,0.5491222209361186,0.5188597530373071,0.5452803810298948,0.574915468539327,0.530994732170476,0.541677001912009,0.5098571401330013,0.57853367881792,0.0,1
ALL_SEN_3ckvqig,0.3029972487298535,0.27684328386429546,0.27684328386429546,0.0,0.23692524188881278,0.24428996340104459,0.32464073242688046,0.3722342429451212,0.2736809057777583,0.3138485965067004,0.27860932878132527,0.2067442742356191,0.1316269912659165,0.3499818402823041,0.3649320788710824,0.11276396662376709,0.27089216729393206,0.24006497489068016,0.2594149378500438,0.21994155921960498,0.21444338137098087,0.2383467585736463,0.22400005748161247,0.23722666499213027,0.1320872590352187,0.2041962548987477,0.2771535391746138,0.23189974762174412,0.22508641906109172,0.25185329988868327,0.2358459361771345,0.2542591899844592,0.2181232050255394,0.14149301520243884,0.186535540660784,0.387473387546873,0.1935227514396299,0.21946421994456825,0.20102520554957481,0.2148700456184708,0.2214424212786994,0.179428630543821,0.21385947110416437,0.22422982156645138,0.22407810920265128,0.211330913297211,0.19376117131296655,0.2098239675887853,0.20767535918506128,0.0,1
16omeqs,0.4480098378267871,0.4480098378267871,0.4480098378267871,0.4480098378267871,0.4480098378267871,0.4480098378267871,0.4480098378267871,0.4435534690092554,1.0609218040025323,0.8269365835600045,0.4855956656634801,0.5714050273467691,0.5963332216566404,0.7021647059775419,0.6691163801799098,0.42444745055177385,0.5358599876460646,0.5256684751812817,0.5361644055612022,0.5285429306165436,0.48966599306511577,0.48583510326991775,0.0,0.48192593456265476,0.4828326742238628,0.4560809561737215,0.46312115509692314,0.46200456995424255,0.0,0.5019819484998472,0.5063244825790296,0.4593012152598714,0.4798505466259384,0.4685117348466014,0.47245938234590346,0.47708855538571665,0.46394254021988046,0.48917792786870906,0.4871443902171474,0.4728192436661187,0.4931560769444283,0.5130356274937797,0.5225144568532458,0.505450097283041,0.48935806823221467,0.4655359280679084,0.4919380870684547,0.5003070807347617,0.526982754872776,0.0,1
16omeqs,0.2364937698901909,0.16774977835790375,0.19104202926489874,0.18520573403475504,0.2000643037525387,0.1936660117352237,0.20281283958863847,0.24020007438798674,0.16150571898734686,0.16150571898734686,0.0,0.20439664125700716,0.19343802177104924,0.21612032618872226,0.23933002176090445,0.27174902727101735,0.24222933863988894,0.1992554766581836,0.2271174331548979,0.23357886054006455,0.19379008579444285,0.20530803145924562,0.20218196298683697,0.2013972200578241,0.22258829375956746,0.21261712719277487,0.2063641101574592,0.2170528165325254,0.1955038611681519,0.22485690195148275,0.2233909526997566,0.18874083545394893,0.2014596178907752,0.23057496322387844,0.21216041176993733,0.20737543637016054,0.197300706083199,0.2146523183356601,0.22499709765307643,0.19988487712500463,0.19317414708899736,0.17548745615770306,0.11962549383664714,0.3571277395895443,0.26857668914269867,0.20759712244456424,0.0,0.0,0.0,0.0,1
ALL_SEN_3beu7sh,0.24353869807616468,0.890060555569632,0.0,0.4102767887590232,1.0634830913987185,1.2070508668329212,0.8079220657031878,1.0460623706150718,0.5110873291481568,0.3649888614986488,0.8903060586295428,0.6400476031211632,0.5831704512435617,0.49704547908077285,0.5325391877845929,0.5370730177391124,0.5292816243471066,0.5871962232870542,0.5384218180937786,0.5042265928537567,0.49113207885907334,0.5820545669164352,0.7203905319971367,0.653972624835755,0.4454042990635643,0.5394219130347403,0.4876360274125513,0.44715423451647174,0.4562895419152349,0.4879462042640744,0.4626255891195942,0.5478581056183891,0.5191427826614753,0.5666160430332755,0.47295071741431843,0.4451491795545706,0.43280697061778767,0.46765291797615816,0.5175685352407544,0.6302678350246405,0.5328267012937183,0.4527703552444286,0.4505392221803036,0.0,0.4505392221803036,0.47893807211921813,0.47642814696833896,0.7215718555944376,0.5669327794647878,0.0,1
ALL_SEN_3beu7sh,0.3055373099486058,0.0,0.43016332137100366,0.44074443498141075,0.4794156922394164,0.6624699143329847,0.48013046889913147,0.2938135917321952,0.6412505749060475,0.3635972541880235,0.2435163206600525,0.23012745321043857,0.237619851410211,0.07619243585717703,0.20489303260792818,0.159423930830418,0.22250676945101902,0.25532338920483294,0.20443825713808117,0.1445805254118301,0.4416541892666428,0.434948180434572,0.21656469406487813,0.30967640009609526,0.2948076383730007,0.2695358416963686,0.27639818235771685,0.21380935190479813,0.22945282946700504,0.42323307204449395,0.23181420224780652,0.44916309309548447,0.20436002481738008,0.24361982176605954,0.2419423088464688,0.20723337889076582,0.1809431864926541,0.230383791982893,0.8070872661196522,0.37444103827007313,0.6583513476296983,0.3453986407793518,0.2517945014862487,0.3068932091593677,0.1942081572416787,0.2071283216814487,0.2056772676200563,0.21949761612951266,0.26987506397889965,0.0,1
1tfbko5,0.4319631530812855,0.4319631530812855,0.4319631530812855,0.4319631530812855,0.4319631530812855,0.4319631530812855,2.142471353136786,1.0536402212337417,0.6764258438955841,0.31351612480730257,0.9438273994148658,1.0345130868523171,0.7898727656524326,0.4277504515157483,0.5280380881564075,0.6409311544107664,0.6339749957918502,0.6297583616969081,0.0,0.5680304966686727,0.5019890048059877,0.4874091765090326,0.506084698559046,0.4844922887079236,0.4259309543623495,0.5140885875634292,0.5194477030724391,0.5336558571514081,0.5909765751156225,0.5643137023664017,0.5341202179242895,0.48408385259836784,0.4451565932427754,0.4297920641881524,0.46382086022693086,0.46194214418785945,0.4700214104258806,0.4909458670621756,0.5427372084943941,0.5278822402410251,0.5293760885364901,0.579461349951524,0.4366092885954307,0.43941973806199325,0.4833773655437269,0.5132518828078539,0.5192693530606176,0.5286452351121403,0.5065900771155385,0.0,1
1tfbko5,0.3342746225862612,0.3342746225862612,0.3342746225862612,0.3342746225862612,0.3342746225862612,0.3342746225862612,0.482877007530328,0.7402676048818742,0.8345934714637184,0.46423469315584154,0.4288254901929116,0.5289237865363301,0.4975364233726568,0.4942123411468636,0.37985287701369086,0.24596251459518678,0.32367669449106856,0.2656574526774116,0.2070269191064761,0.247605684051948,0.23811691893798384,0.24052027566546333,0.17132337215436325,0.09151380123143789,0.341397377600867,0.40619024059335657,0.34765383724657106,0.3075392779276556,0.20128003115379056,0.2362294303551232,0.23009604452641416,0.2245411904945213,0.1807933496265275,0.3310919256258502,0.32002922068414835,0.2679562894157674,0.22993668709959705,0.21279085881902673,0.2110989324815353,0.22386716360249756,0.25038261555779795,0.25312779836314325,0.21996077896049035,0.13916372048223377,0.12026168629430113,0.3991619423849264,0.31513412021780995,0.23361340750635762,0.2634810653349565,0.0,1
26bmm5h,0.344307866018958,0.4705117879963541,0.6114700034950951,0.6314526506264565,0.529256834156867,0.52922796734078,0.5861590972486901,0.0,0.8283821817783704,0.5080383001616321,0.46679931283775544,0.47966056511176997,0.4892450290558408,0.4342245640271893,0.5167072796493849,0.4565420239160579,0.38812542029711067,0.5270411712690758,0.470203905532197,0.4664131224805345,0.7312433020271385,0.6503477851784804,0.6343887693319153,0.6238583424663613,0.5304586909833755,0.5615464686713357,0.46386267548161064,0.48503666214456415,0.48521281032513974,0.0,0.498254283311314,0.4933323813844712,0.5294904090489752,0.5592614077217133,0.562054384056869,0.5274882407997442,0.4976137285348208,0.4363603237932758,0.48474789158144227,0.5074548985101113,0.48731925176673957,0.4399866614971783,0.43317889190810005,0.44925040543434686,0.4805116778988243,0.4697335253725872,0.49939113463046203,0.49939113463046203,0.5320431803733051,0.0,1
26bmm5h,0.2120968485341977,0.2120968485341977,0.2120968485341977,0.2120968485341977,0.2120968485341977,0.2120968485341977,0.12302231271052715,0.3382378180401649,0.35861493220154955,0.31800463970970394,0.3809904477227041,0.49748333370761555,0.49466006396968804,0.3336112250192402,0.2548866579311024,0.22138878013329719,0.0,0.2507232127826831,0.24528854737738592,0.24453513018430173,0.27442648384316665,0.35792707870140394,0.4294735862240059,0.38651815319714106,0.28754132137698907,0.16566175675464226,0.22123808687778446,0.24971526132154526,0.26006245511316745,0.22290773286443563,0.24186765559577,0.2338916753912396,0.2416091789710988,0.22204144338986587,0.21638232001113955,0.2531033301902304,0.24069923158216017,0.21912426168133528,0.24826697760802904,0.24658121614613512,0.2310520722781148,0.25159043843016016,0.2553780199407633,0.22142592974629843,0.19904995199258776,0.2049540536975726,0.234212050076297,0.2798637862068912,0.333388230839959,0.0,1
3ua2ee5,0.5174961575620602,0.5174961575620602,0.5174961575620602,0.5174961575620602,0.5174961575620602,0.5174961575620602,0.5098249625559828,0.6469668882537746,0.7471492055092619,0.4433511716740505,0.8400788665580268,0.8847656957515736,0.0,1.7616217068106885,1.4032375924310585,1.555221787672617,1.716199866931825,0.5579089520202659,0.42280740565113356,1.0462656045092598,0.5205204289867691,1.3958025523628117,0.0,0.8692082204598833,0.717600556900789,0.6368583294578486,0.46455563840245717,0.5886571104364742,0.41871201429331123,0.4771696326889055,0.44820907075768124,0.3796217859064385,0.643994137665448,0.5852017477701862,0.5229696848889706,0.5044970971075752,0.5661611522784664,0.5718998588717885,0.4751902303397219,0.43908314544655264,0.4769086400177488,0.46743897274549123,0.4269013743617281,0.6225353785474886,0.5659844665379781,0.5063945840323122,0.5075672280969694,0.45267647031554725,0.5705213058823299,0.0,1
3ua2ee5,1.1596678059682783,1.1596678059682783,3.1394030708798333,2.5522787116683183,0.0,0.0,1.4456667471365041,2.8025513767153876,0.6812377526870559,0.44200675199312456,0.7686660033584821,0.6536721783743844,0.3983780376830386,0.44241186254991355,0.8828447810392078,0.6885723576959355,0.5004370932535138,0.48532378150149347,0.470251513290891,0.6199807128042887,0.40133453088578713,0.27713931022979865,0.586915083194575,0.17840358292020714,0.2340333731659885,0.23765988289400422,0.4278815558970891,0.36007144077039155,0.28768941255208297,0.2422610178863834,0.23356060256114805,0.214046262763519,0.2414457878341045,0.5651197057227746,0.5277768055230988,0.6902975126793743,0.5422182590081649,0.5689737319805015,0.7295169947313322,0.6211980976277476,0.6050629407324648,0.6454886120080005,0.5961083580419344,0.5261735931685039,0.4755464910894044,0.5302431578274032,0.6150874991686218,0.0,0.0,0.0,1
ALL_SEN_1n6vos4,0.34433487912004634,0.4017329791198634,0.5419027148208365,0.540943771031604,0.44220632688968403,0.47447109946420163,0.5497319216356519,0.5235661961643794,0.44292531186772155,0.4286936820187466,0.49648246735435025,0.4969486831489556,0.49301480786744,0.44258260173018305,0.456156251190341,0.48639302996273537,0.49188545179204607,0.47972491778187343,0.4726247456794671,0.47964521321658554,0.4907443741474222,0.4555282749727862,0.4412196019481363,0.49417943269215525,0.4715772502607589,0.4580506271882742,0.4638604219930428,0.4705570969567652,0.4660179852077083,0.44644288271157073,0.45773612402762764,0.4978328232637481,0.4978328232637481,0.48427235082981374,0.477474129731966,0.44963978512241115,0.48541184799142695,0.49684534774224287,0.5017448747712151,0.5091238557015291,0.5149567324518013,0.48522438013606506,0.4609038340119752,0.4449362481454849,0.480669779698766,0.4908864996135165,0.46893630916687706,0.4571812704905947,0.48265274808580716,0.0,1
ALL_SEN_1n6vos4,0.19581376917343435,0.2127339091563101,0.20978954177042852,0.19725594589047143,0.1933565282381927,0.2191328211899726,0.26675109766900146,0.25505270403091085,0.22458336234167156,0.22448295555454836,0.20234230841749087,0.19250672574619912,0.17090798431134108,0.17937583501808735,0.2240660628926384,0.25521030820298307,0.23608318538923298,0.22160916159229313,0.24026771650656525,0.23860535660614576,0.18896724411373525,0.22382099824266785,0.20803439158703504,0.22251957571638079,0.22290322240968768,0.2108125804946047,0.22705165617132025,0.22648711397944718,0.21011939544662578,0.19715278719405027,0.16616574729321623,0.19240519514601606,0.1670405817129251,0.17617674293275115,0.22224333571013147,0.2116467762121671,0.21695289359766762,0.22463564724441018,0.24565931694852053,0.21691827779587786,0.20879443308948403,0.22641240312017513,0.20897820946206072,0.20732204106989932,0.19157323084035485,0.19764020561926998,0.21640599814470568,0.2240493437018782,0.1981857514876174,0.0,1
