shared_id,10ms,20ms,30ms,40ms,50ms,60ms,70ms,80ms,90ms,100ms,110ms,120ms,130ms,140ms,150ms,160ms,170ms,180ms,190ms,200ms,210ms,220ms,230ms,240ms,250ms,260ms,270ms,280ms,290ms,300ms,310ms,320ms,330ms,340ms,350ms,360ms,370ms,380ms,390ms,400ms,410ms,420ms,430ms,440ms,450ms,460ms,470ms,480ms,490ms,500ms,genuine_transaction
ALL_SEN_3ckvqig,0.9978727307482512,0.9978727307482512,0.9978727307482512,0.9978727307482512,0.9978727307482512,0.9978727307482512,0.9974137108513744,0.9965895921648431,0.9959845351657637,0.995990856358708,0.996388054881173,0.9971111528285358,0.9962158724992347,0.995687338378458,0.9956476483082615,0.9958331223142414,0.9958331223142414,0.9956480427692974,0.0,0.9956020726952172,0.9954291745932511,0.9954189175432885,0.9955116835859705,0.9954673760458961,0.9953070498964327,0.9952452685523082,0.9952537957811013,0.9951468651752297,0.9951297896557915,0.995092687904708,0.9951146938347252,0.9951116859430836,0.9951272996012999,0.9950741752823112,0.9950183561424819,0.9950225163895308,0.9950651250930361,0.9951807199368883,0.9952695295515845,0.99600852750518,0.996084582879284,0.9961392220150321,0.9961811353423782,0.9961991676480566,0.9962095738522705,0.9962331492916499,0.9962571947828239,0.9962794150778904,0.9962988361696403,0.0,1
ALL_SEN_3ckvqig,0.34693714480035664,0.34789661306039904,0.34789661306039904,0.0,0.34789661306039904,0.3480652945947238,0.34765397610481585,0.34706177269769106,0.347222450027698,0.34779176568191494,0.3483594146619428,0.3486568924289159,0.347946588921373,0.3459045799629383,0.34632908999220957,0.3465915459181079,0.3474430177992871,0.3476048165658402,0.3476653209651806,0.34786187087738113,0.3478984571786945,0.34804979066705855,0.34793486513550986,0.34767045101765814,0.34783905209702554,0.3478591015749098,0.3479738548584296,0.34816466413224073,0.3481769846595325,0.34810491311703234,0.3477615335066469,0.34732871816421335,0.3470141851155088,0.3467751025997264,0.3468180568929526,0.3471470639585181,0.34730385177995227,0.34748433931803313,0.34723994137856035,0.3470323247516301,0.34695351920971984,0.3469731440867682,0.346826969218741,0.34682189573278926,0.34708847382490415,0.3469171900569082,0.3468356680397109,0.3466734048406537,0.34639641350951006,0.0,1
odokp5,0.9830497883506739,0.9830305840663253,0.983348891934465,0.9833626034374944,0.9839326554282056,0.983926030997739,0.9851349647375401,0.9869914256618292,0.9872588224217411,0.9860321798205878,0.9881296321519938,0.9893192744364917,0.9901644128806915,0.9891884927195524,0.9895744904058353,0.9899746991794676,0.9904377362762675,0.9906381080368896,0.9906381080368896,0.9905459181401295,0.9903280845808433,0.9902916303068171,0.9901553461287635,0.9901053461172669,0.9899167315972687,0.9899867709352639,0.9898761329670732,0.9899093780936857,0.989818820692644,0.989832044892778,0.9896761022617578,0.9896161025182776,0.9895049288398923,0.9895040457162659,0.9894433570559589,0.9887136084068068,0.989310545715587,0.9893445754397348,0.9893485449975805,0.9893906823340487,0.9894147095686723,0.9894526308633776,0.9894272988780265,0.9894613985926295,0.9894397276397704,0.9894774074123714,0.9894198742288933,0.9894671834658566,0.9894400775109177,0.0,1
odokp5,0.368552585988727,0.37297803759096176,0.3678003546526697,0.3683446078837772,0.365921398850614,0.36513106431063364,0.3659920242817204,0.3655949978201742,0.3677255195733147,0.3672760421147629,0.3692013637923383,0.3695025683316891,0.37189199240688053,0.3726874103909121,0.3743335525167533,0.3744948397754359,0.3758282454832726,0.37655846939402227,0.378177602842267,0.37890576204955106,0.37984886744421037,0.38001575771929985,0.3808852669533203,0.3811557364003639,0.3817311546231757,0.3813324023316211,0.38131861191329147,0.3810819726045021,0.38126281919797905,0.3812125165081347,0.3816035790956551,0.38201653797124413,0.38276783484373683,0.3831500534208452,0.3814464825481439,0.38169821236502405,0.381931679285576,0.3821610026899329,0.38228301748688154,0.382462033400695,0.38260159524532067,0.3827573362155428,0.38281451730839,0.3829783709397998,0.3830236379815088,0.38331565546992497,0.38336698276893183,0.38367363552551614,0.0,0.0,1
ALL_SEN_3beu7sh,0.9906592472336934,0.9946076619586169,0.0,0.9953092937074727,0.9945403670871849,0.9935391165139812,0.9934508419888878,0.9945256424951601,0.9949091707056963,0.9949879832835568,0.9946872363272885,0.9945718111416056,0.9944704604084424,0.9944319974120459,0.994422645063676,0.9945223709234763,0.9944930779383799,0.9946392155468421,0.9947649149256114,0.9948786444306115,0.9948124100537752,0.9946590383624895,0.9944505944552045,0.9943045370560798,0.9942600872685283,0.9944088475828128,0.9944691376202508,0.9944788147738027,0.9945073972852551,0.9945109582967558,0.9945559749781995,0.9945095270898102,0.9945779769335258,0.9945960019416533,0.9946110218970291,0.994628988727499,0.9946410469033552,0.9946691685329799,0.9947065913547378,0.9947293162900923,0.9947500642378622,0.9947674804603084,0.9948100653114028,0.0,0.9948100653114028,0.9948320513914737,0.9948504695347464,0.994858197757665,0.9948694339151052,0.0,1
ALL_SEN_3beu7sh,0.3781672726097135,0.3781672726097135,0.3781672726097135,0.3781672726097135,0.3781672726097135,0.3781672726097135,0.3781672726097135,0.3781672726097135,0.37841900792515853,0.3779696569293477,0.3790352495396201,0.3805631187911031,0.3808248881418604,0.3806904842743197,0.38047924932028804,0.3792496044759806,0.3782166860067352,0.37912644251334476,0.37986911063004636,0.38013149203355756,0.38045400196545665,0.3803063562174461,0.38110155236489396,0.38091146270460136,0.38046098688570157,0.3799906654515728,0.3800389497060558,0.3800724549408802,0.3796317017524455,0.3796317017524455,0.3793788133250688,0.37837285197383996,0.37741593663737544,0.37703015938709955,0.37739850165694416,0.3781425322044254,0.37790217598078896,0.37892148588612207,0.37905993788630804,0.379604172805163,0.37972163880492643,0.3791816824067062,0.37915978549877055,0.37939091132614616,0.3793265306394222,0.3794846734706902,0.38130506596036956,0.37995162960290685,0.38015935928608696,0.0,1
g1t1i7,0.9807178797606095,0.9807178797606095,0.9807178797606095,0.9807178797606095,0.9807178797606095,0.9807178797606095,0.981253853597177,0.9843842122210272,0.9859920565048501,0.9876707149059308,0.9877659884046247,0.9888808220260834,0.9894167349405497,0.9900865634773148,0.9902698509507954,0.9905273159818726,0.990692607395935,0.9909613306529597,0.0,0.9910628384068921,0.9911121208806789,0.9911418349130428,0.9912094208686651,0.9912966855807716,0.991300367894711,0.9913660360751849,0.9914458962611543,0.9915192851608072,0.9917162091213483,0.9917607893390075,0.9919451136371041,0.9919547340370483,0.9920503138649418,0.991986042213376,0.9920325617410432,0.9920598294398039,0.9921488915743839,0.9922116165328623,0.9922619628565177,0.9922648080291854,0.9914622902349756,0.991519925089403,0.9915649233625157,0.991671679248544,0.991671679248544,0.9916953032625019,0.9917063180978446,0.9917444828477902,0.9917503687613038,0.0,1
g1t1i7,0.37793144585169947,0.3747766410352677,0.3775671050316851,0.3767790476747511,0.37493386051615357,0.37102344208610044,0.3746015313832613,0.3746015313832613,0.0,0.3751708733528271,0.3756750194780203,0.37693907418099515,0.37813800685090737,0.3774771288363319,0.37682586789753036,0.3765453719403412,0.37654766083267777,0.3765572358081939,0.3761425573806207,0.3759499325745823,0.3759609956019014,0.3755460792720166,0.3750643258576623,0.3746267573408553,0.3728651467112796,0.3728002831302131,0.3717037003036661,0.3718847656467637,0.37149457953059406,0.37165273414185834,0.3708975329930552,0.37031273986263763,0.36940431893818065,0.3692577204455509,0.36917702787215945,0.37331207117006615,0.3710515551937206,0.3716256435914489,0.371786788798457,0.3722349234976985,0.3723875239756165,0.37284617634822015,0.37301217850995644,0.373501220236107,0.3736478139821763,0.37402923497591123,0.37417591449399856,0.37460355085484165,0.0,0.0,1
ALL_SEN_1n6vos4,0.996469449313033,0.9963597718294103,0.995982972552691,0.9958166740918579,0.9958349521538735,0.9957384966272006,0.9955857384086322,0.9955101092854415,0.9955001375080146,0.9954951689616406,0.9954305912629557,0.9954082935211077,0.9954478480200021,0.9954981396884338,0.9954969673720676,0.9954404090352892,0.995389931241413,0.9953606109745804,0.995363001074559,0.9953548875141337,0.9953296305963274,0.9953331926851173,0.9953603805508789,0.9953882492089836,0.9954245102165256,0.9954544206115883,0.9954246975521813,0.9954246975521813,0.9954078385316254,0.9954009097531683,0.9954073124063202,0.9954237104324608,0.9954237104324608,0.9954486128443425,0.995480173922527,0.9955053469304952,0.9955232913843315,0.9955374420511072,0.9955377276602948,0.9954909877810487,0.9954244749704106,0.9954184106114204,0.9954664773719957,0.9955063436815693,0.9955107263765729,0.9955158450205781,0.9955389655076515,0.9955510651915042,0.9955380310713523,0.0,1
ALL_SEN_1n6vos4,0.34825185607279074,0.34825185607279074,0.34825185607279074,0.34825185607279074,0.34825185607279074,0.34825185607279074,0.34812447737092045,0.3479632601797578,0.0,0.34789601457317226,0.3483112520328577,0.3487719948434687,0.34910612176887035,0.34942764610318366,0.34974092833806414,0.35016842887322625,0.35072108788414047,0.35149122839698455,0.3518876975724712,0.35215923639348046,0.3522591079083238,0.35211363217306957,0.3519960829666994,0.351563522406424,0.3508618101246755,0.3504871954294544,0.3500467222645742,0.3497617125734344,0.3497202687404533,0.3502421370257716,0.35080034381228536,0.35105408126909293,0.35102680688526794,0.3511027447390028,0.3513976553409183,0.3514499122521496,0.35112476126488223,0.35101697179802865,0.3512265639254536,0.35145068080152875,0.35154311526776966,0.3517211502579933,0.351758799492065,0.3514399773913235,0.3509692026817289,0.3505836979130231,0.3502765087836457,0.3502079208809791,0.3502898926426124,0.0,1
