Modality,H_0,H_1,H_2,H_inf
"[Acc.y, Acc.z, Light, Temp., Pressure, Mag.x, Mag.z, Gyro.x, Gyro.y]",57.6541850389384,26.0689243528142,23.9332501021341,19.0197842681031
"[Acc.z, Light, Temp., Pressure, Mag.x, Mag.z, Gyro.x, Gyro.y]",53.5667221976881,26.0547768338697,23.9319679899951,19.0197842681031
"[Acc.x, Acc.y, Light, Temp., Pressure, Mag.x, Mag.z, Gyro.x, Gyro.y]",57.6541850389384,26.052230792011,23.9265846314666,19.0193905731788
"[Acc.x, Light, Temp., Pressure, Mag.x, Mag.z, Gyro.x, Gyro.y]",53.5667221976881,26.0380832730664,23.9252434205935,19.0193905731788
"[Acc.y, Light, Temp., Pressure, Mag.x, Mag.z, Gyro.x, Gyro.y]",53.4842600374961,26.0406749750625,23.9257350991311,19.0193905731788
"[Light, Temp., Pressure, Mag.x, Mag.z, Gyro.x, Gyro.y]",49.3967971962458,26.0265274561179,23.9239179241081,19.0193905731788
"[Acc.x, Acc.y, Acc.z, Light, Temp., Mag.x, Gyro.x, Gyro.y, Gyro.z]",57.1897199541113,26.2588314196521,24.3005447422504,18.9721127960049
"[Acc.y, Acc.z, Light, Temp., Mag.x, Gyro.x, Gyro.y, Gyro.z]",53.019794952669,26.2472756027037,24.3002549162552,18.9721127960049
"[Acc.x, Acc.z, Light, Temp., Mag.x, Gyro.x, Gyro.y, Gyro.z]",53.102257112861,26.2446839007076,24.2997372378034,18.9663764264557
"[Acc.z, Light, Temp., Mag.x, Gyro.x, Gyro.y, Gyro.z]",48.9323321114187,26.2331280837591,24.2993062450141,18.9663764264557
"[Humidity, Acc.x, Acc.y, Acc.z, Light, Pressure, Mag.y, Mag.z, Gyro.x, Gyro.y]",62.154258642073,26.4662275873065,24.204892692949,18.9460070225806
"[Humidity, Acc.x, Acc.z, Light, Pressure, Mag.y, Mag.z, Gyro.x, Gyro.y]",58.0667958008227,26.4520800683619,24.2044731580979,18.9460070225806
"[Humidity, Acc.y, Acc.z, Light, Pressure, Mag.y, Mag.z, Gyro.x, Gyro.y]",57.9843336406307,26.454671770358,24.2046072088326,18.9460070225806
"[Humidity, Acc.z, Light, Pressure, Mag.y, Mag.z, Gyro.x, Gyro.y]",53.8968707993804,26.4405242514134,24.2040954522586,18.9460070225806
"[Humidity, Acc.x, Acc.y, Light, Pressure, Mag.y, Mag.z, Gyro.x, Gyro.y]",57.9843336406307,26.4379782095548,24.1998488211955,18.9456133276563
"[Humidity, Acc.x, Light, Pressure, Mag.y, Mag.z, Gyro.x, Gyro.y]",53.8968707993804,26.4238306906102,24.1993243704764,18.9456133276563
"[Humidity, Acc.y, Light, Pressure, Mag.y, Mag.z, Gyro.x, Gyro.y]",53.8144086391884,26.4264223926063,24.1994430299604,18.9456133276563
"[Humidity, Light, Pressure, Mag.y, Mag.z, Gyro.x, Gyro.y]",49.7269457979381,26.4122748736617,24.1987520290118,18.9456133276563
"[Acc.x, Acc.y, Acc.z, Light, Mag.x, Mag.y, Mag.z, Gyro.x, Gyro.y]",57.0050922007975,25.0463025361457,23.4550859246713,18.9418384669375
"[Acc.x, Acc.z, Light, Mag.x, Mag.y, Mag.z, Gyro.x, Gyro.y]",52.9176293595472,25.0321550172012,23.4545491802649,18.9418384669375
"[Acc.x, Acc.y, Light, Mag.x, Mag.y, Mag.z, Gyro.x, Gyro.y]",52.8351671993552,25.018053158394,23.4516731783335,18.9418384669375
"[Acc.y, Acc.z, Light, Mag.x, Mag.y, Mag.z, Gyro.x, Gyro.y]",52.8351671993552,25.0347467191973,23.454862710998,18.9418384669375
"[Acc.x, Light, Mag.x, Mag.y, Mag.z, Gyro.x, Gyro.y]",48.7477043581049,25.0039056394495,23.4509942743756,18.9418384669375
"[Acc.z, Light, Mag.x, Mag.y, Mag.z, Gyro.x, Gyro.y]",48.7477043581049,25.0205992002527,23.4542185894933,18.9418384669375
"[Acc.y, Light, Mag.x, Mag.y, Mag.z, Gyro.x, Gyro.y]",48.6652421979129,25.0064973414456,23.451327664151,18.9418384669375
"[Light, Mag.x, Mag.y, Mag.z, Gyro.x, Gyro.y]",44.5777793566626,24.992349822501,23.4504396054726,18.9418384669375
"[Acc.x, Acc.y, Acc.z, Light, Temp., Mag.y, Gyro.x, Gyro.y, Gyro.z]",57.1048310565248,26.2851024881578,24.3141761574055,18.9336386481902
"[Acc.y, Acc.z, Light, Temp., Mag.y, Gyro.x, Gyro.y, Gyro.z]",52.9349060550825,26.2735466712093,24.3138727620469,18.9336386481902
"[Acc.x, Acc.y, Acc.z, Light, Temp., Pressure, Mag.x, Mag.y, Gyro.x, Gyro.y]",61.7187570402345,26.0944702455385,23.9358345929518,18.9322260851649
"[Acc.y, Acc.z, Light, Temp., Pressure, Mag.x, Mag.y, Gyro.x, Gyro.y]",57.5488320387922,26.0829144285901,23.9352511298529,18.9322260851649
"[Acc.x, Acc.z, Light, Temp., Mag.y, Gyro.x, Gyro.y, Gyro.z]",53.0173682152745,26.2709549692132,24.3134001263058,18.9279022786411
"[Acc.z, Light, Temp., Mag.y, Gyro.x, Gyro.y, Gyro.z]",48.8474432138322,26.2593991522648,24.3129412825406,18.9279022786411
"[Acc.x, Acc.z, Light, Temp., Pressure, Mag.x, Mag.y, Gyro.x, Gyro.y]",57.6312941989841,26.080322726594,23.9347934704764,18.9264897156157
"[Acc.z, Light, Temp., Pressure, Mag.x, Mag.y, Gyro.x, Gyro.y]",53.4613691975418,26.0687669096455,23.9339586572704,18.9264897156157
"[Acc.x, Acc.y, Light, Temp., Pressure, Mag.x, Mag.y, Gyro.x, Gyro.y]",57.5488320387922,26.0662208677868,23.928294539014,18.9245725126214
"[Acc.y, Light, Temp., Pressure, Mag.x, Mag.y, Gyro.x, Gyro.y]",53.3789070373499,26.0546650508384,23.9273992135584,18.9245725126214
"[Acc.x, Light, Temp., Pressure, Mag.x, Mag.y, Gyro.x, Gyro.y]",53.4613691975418,26.0520733488423,23.9269412847469,18.9188361430723
"[Light, Temp., Pressure, Mag.x, Mag.y, Gyro.x, Gyro.y]",49.2914441960995,26.0405175318938,23.9255447300024,18.9188361430723
"[Humidity, Acc.x, Acc.y, Light, Temp., Mag.z, Gyro.x, Gyro.y, Gyro.z]",59.7951465573922,28.9892996101192,26.7542677015397,18.9149456560403
"[Humidity, Acc.x, Acc.y, Light, Temp., Mag.x, Gyro.x, Gyro.y, Gyro.z]",59.7746824548325,28.9801460898245,26.7482922476341,18.9149456560403
"[Humidity, Acc.x, Light, Temp., Mag.z, Gyro.x, Gyro.y, Gyro.z]",55.7076837161419,28.9751520911746,26.7525030575334,18.9149456560403
"[Humidity, Acc.x, Light, Temp., Mag.x, Gyro.x, Gyro.y, Gyro.z]",55.6872196135821,28.9659985708799,26.7465189728894,18.9149456560403
"[Humidity, Acc.y, Light, Temp., Mag.z, Gyro.x, Gyro.y, Gyro.z]",55.6252215559499,28.9777437931707,26.753045687654,18.9149456560403
"[Humidity, Acc.y, Light, Temp., Mag.x, Gyro.x, Gyro.y, Gyro.z]",55.6047574533902,28.968590272876,26.7471047720752,18.9149456560403
"[Acc.x, Acc.y, Light, Temp., Mag.x, Gyro.x, Gyro.y, Gyro.z]",53.019794952669,26.2305820419004,24.2939683827256,18.9149456560403
"[Acc.x, Acc.y, Light, Temp., Mag.y, Gyro.x, Gyro.y, Gyro.z]",52.9349060550825,26.2568531104061,24.3074063592656,18.9149456560403
"[Humidity, Light, Temp., Mag.z, Gyro.x, Gyro.y, Gyro.z]",51.5377587146995,28.9635962742261,26.7504716441341,18.9149456560403
"[Humidity, Light, Temp., Mag.x, Gyro.x, Gyro.y, Gyro.z]",51.5172946121398,28.9544427539314,26.7445730295156,18.9149456560403
"[Acc.x, Light, Temp., Mag.x, Gyro.x, Gyro.y, Gyro.z]",48.9323321114187,26.2164345229559,24.2929589656684,18.9149456560403
"[Acc.y, Light, Temp., Mag.x, Gyro.x, Gyro.y, Gyro.z]",48.8498699512267,26.2190262249519,24.2935099802364,18.9149456560403
"[Acc.x, Light, Temp., Mag.y, Gyro.x, Gyro.y, Gyro.z]",48.8474432138322,26.2427055914615,24.306416062924,18.9149456560403
"[Acc.y, Light, Temp., Mag.y, Gyro.x, Gyro.y, Gyro.z]",48.7649810536402,26.2452972934576,24.3069187773657,18.9149456560403
"[Light, Temp., Mag.x, Gyro.x, Gyro.y, Gyro.z]",44.7624071099764,26.2048787060074,24.2922134855444,18.9149456560403
"[Light, Temp., Mag.y, Gyro.x, Gyro.y, Gyro.z]",44.6775182123898,26.231149774513,24.3056102858078,18.9149456560403
"[Acc.x, Acc.y, Acc.z, Light, Temp., Pressure, Mag.x, Mag.y, Gyro.x, Gyro.z]",61.8934898848725,26.4861907807761,24.300570706626,18.8899978497756
"[Acc.y, Acc.z, Light, Temp., Pressure, Mag.x, Mag.y, Gyro.x, Gyro.z]",57.7235648834302,26.4746349638276,24.300113933288,18.8899978497756
"[Acc.x, Acc.z, Light, Temp., Pressure, Mag.x, Mag.y, Gyro.x, Gyro.z]",57.8060270436222,26.4720432618315,24.2996273884903,18.8842614802264
"[Acc.z, Light, Temp., Pressure, Mag.x, Mag.y, Gyro.x, Gyro.z]",53.6361020421799,26.460487444883,24.2989612066097,18.8842614802264
"[Acc.x, Acc.y, Light, Temp., Pressure, Mag.x, Mag.y, Gyro.x, Gyro.z]",57.7235648834302,26.4579414030243,24.2925577736383,18.8823442772321
"[Acc.y, Light, Temp., Pressure, Mag.x, Mag.y, Gyro.x, Gyro.z]",53.5536398819879,26.4463855860759,24.2918472569221,18.8823442772321
"[Humidity, Acc.x, Acc.y, Acc.z, Light, Pressure, Mag.x, Mag.z, Gyro.x, Gyro.y]",62.2391475396596,26.4083567794042,24.1540973436227,18.8779667941774
"[Humidity, Acc.x, Acc.z, Light, Pressure, Mag.x, Mag.z, Gyro.x, Gyro.y]",58.1516846984092,26.3942092604597,24.1533273190178,18.8779667941774
"[Humidity, Acc.y, Acc.z, Light, Pressure, Mag.x, Mag.z, Gyro.x, Gyro.y]",58.0692225382173,26.3968009624558,24.153542580119,18.8779667941774
"[Humidity, Acc.z, Light, Pressure, Mag.x, Mag.z, Gyro.x, Gyro.y]",53.9817596969669,26.3826534435112,24.1525395402919,18.8779667941774
"[Humidity, Acc.x, Acc.y, Light, Pressure, Mag.x, Mag.z, Gyro.x, Gyro.y]",58.0692225382173,26.3801074016525,24.1493123090062,18.8775730992532
"[Humidity, Acc.x, Light, Pressure, Mag.x, Mag.z, Gyro.x, Gyro.y]",53.9817596969669,26.365959882708,24.1482694722485,18.8775730992532
"[Humidity, Acc.y, Light, Pressure, Mag.x, Mag.z, Gyro.x, Gyro.y]",53.8992975367749,26.3685515847041,24.1484721634252,18.8775730992532
"[Humidity, Light, Pressure, Mag.x, Mag.z, Gyro.x, Gyro.y]",49.8118346955246,26.3544040657595,24.1469716763227,18.8775730992532
"[Acc.x, Light, Temp., Pressure, Mag.x, Mag.y, Gyro.x, Gyro.z]",53.6361020421799,26.4437938840798,24.29134370804,18.876607907683
"[Light, Temp., Pressure, Mag.x, Mag.y, Gyro.x, Gyro.z]",49.4661770407375,26.4322380671313,24.2902099472901,18.876607907683
"[Humidity, Acc.x, Acc.y, Acc.z, Light, Pressure, Mag.x, Mag.y, Gyro.x, Gyro.y]",62.1337945395133,26.4136101193419,24.1475942028021,18.8704143101699
"[Humidity, Acc.x, Acc.z, Light, Pressure, Mag.x, Mag.y, Gyro.x, Gyro.y]",58.046331698263,26.3994626003973,24.1471789486198,18.8704143101699
"[Humidity, Acc.y, Acc.z, Light, Pressure, Mag.x, Mag.y, Gyro.x, Gyro.y]",57.963869538071,26.4020543023934,24.1473130420065,18.8704143101699
"[Humidity, Acc.z, Light, Pressure, Mag.x, Mag.y, Gyro.x, Gyro.y]",53.8764066968207,26.3879067834489,24.1468068424406,18.8704143101699
"[Humidity, Acc.x, Acc.y, Light, Pressure, Mag.x, Mag.y, Gyro.x, Gyro.y]",57.963869538071,26.3853607415902,24.1425521865383,18.8700206152457
"[Humidity, Acc.x, Light, Pressure, Mag.x, Mag.y, Gyro.x, Gyro.y]",53.8764066968207,26.3712132226456,24.1420331558258,18.8700206152457
"[Humidity, Acc.y, Light, Pressure, Mag.x, Mag.y, Gyro.x, Gyro.y]",53.7939445366287,26.3738049246417,24.1421523778733,18.8700206152457
"[Humidity, Light, Pressure, Mag.x, Mag.y, Gyro.x, Gyro.y]",49.7064816953784,26.3596574056972,24.1414689786914,18.8700206152457
"[Acc.x, Acc.y, Acc.z, Light, Temp., Mag.x, Mag.z, Gyro.x, Gyro.z]",56.4752809289617,24.801082640521,22.9658640952714,18.8196973824084
"[Acc.y, Acc.z, Light, Temp., Mag.x, Mag.z, Gyro.x, Gyro.z]",52.3053559275194,24.7895268235725,22.9656293757788,18.8196973824084
"[Humidity, Acc.x, Acc.y, Acc.z, Light, Mag.y, Mag.z, Gyro.x, Gyro.z]",56.8054295306541,25.1994573021115,23.2664014998297,18.8169265513367
"[Humidity, Acc.x, Acc.z, Light, Mag.y, Mag.z, Gyro.x, Gyro.z]",52.7179666894037,25.185309783167,23.2660615459298,18.8169265513367
"[Humidity, Acc.x, Acc.y, Light, Mag.y, Mag.z, Gyro.x, Gyro.z]",52.6355045292117,25.1712079243598,23.261779826611,18.8169265513367
"[Humidity, Acc.y, Acc.z, Light, Mag.y, Mag.z, Gyro.x, Gyro.z]",52.6355045292117,25.1879014851631,23.2662779746204,18.8169265513367
"[Humidity, Acc.x, Light, Mag.y, Mag.z, Gyro.x, Gyro.z]",48.5480416879614,25.1570604054153,23.2613700646374,18.8169265513367
"[Humidity, Acc.z, Light, Mag.y, Mag.z, Gyro.x, Gyro.z]",48.5480416879614,25.1737539662185,23.2658907324433,18.8169265513367
"[Humidity, Acc.y, Light, Mag.y, Mag.z, Gyro.x, Gyro.z]",48.4655795277694,25.1596521074114,23.2615982464097,18.8169265513367
"[Humidity, Light, Mag.y, Mag.z, Gyro.x, Gyro.z]",44.3781166865191,25.1455045884668,23.2610999726511,18.8169265513367
"[Acc.x, Acc.z, Light, Temp., Mag.x, Mag.z, Gyro.x, Gyro.z]",52.3878180877114,24.7869351215764,22.9651424587135,18.8139610128593
"[Acc.z, Light, Temp., Mag.x, Mag.z, Gyro.x, Gyro.z]",48.2178930862691,24.775379304628,22.9647923176063,18.8139610128593
"[Acc.x, Acc.y, Acc.z, Light, Temp., Pressure, Mag.x, Mag.z, Gyro.y, Gyro.z]",61.9322916921101,26.9822714465577,24.7281552914283,18.8126542948512
"[Acc.y, Acc.z, Light, Temp., Pressure, Mag.x, Mag.z, Gyro.y, Gyro.z]",57.7623666906678,26.9707156296092,24.7278036777118,18.8126542948512
"[Acc.x, Acc.y, Light, Temp., Mag.x, Mag.z, Gyro.x, Gyro.z]",52.3053559275194,24.7728332627693,22.9597446095936,18.812043809865
"[Acc.y, Light, Temp., Mag.x, Mag.z, Gyro.x, Gyro.z]",48.1354309260771,24.7612774458208,22.9593774878414,18.812043809865
"[Acc.x, Acc.z, Light, Temp., Pressure, Mag.x, Mag.z, Gyro.y, Gyro.z]",57.8448288508598,26.9681239276131,24.7272764933603,18.8069179253021
"[Acc.z, Light, Temp., Pressure, Mag.x, Mag.z, Gyro.y, Gyro.z]",53.6749038494175,26.9565681106646,24.7267708124962,18.8069179253021
"[Acc.x, Light, Temp., Mag.x, Mag.z, Gyro.x, Gyro.z]",48.2178930862691,24.7586857438247,22.9588549386854,18.8063074403158
"[Light, Temp., Mag.x, Mag.z, Gyro.x, Gyro.z]",44.0479680848268,24.7471299268762,22.9582563125915,18.8063074403158
"[Acc.x, Acc.y, Light, Temp., Pressure, Mag.x, Mag.z, Gyro.y, Gyro.z]",57.7623666906678,26.954022068806,24.7214204060826,18.8050007223078
"[Acc.y, Light, Temp., Pressure, Mag.x, Mag.z, Gyro.y, Gyro.z]",53.5924416892255,26.9424662518575,24.720881294467,18.8050007223078
"[Acc.x, Light, Temp., Pressure, Mag.x, Mag.z, Gyro.y, Gyro.z]",53.6749038494175,26.9398745498614,24.7203493787748,18.7992643527586
"[Light, Temp., Pressure, Mag.x, Mag.z, Gyro.y, Gyro.z]",49.5049788479752,26.9283187329129,24.7194986112182,18.7992643527586
"[Acc.x, Acc.y, Acc.z, Light, Pressure, Mag.x, Mag.z, Gyro.x, Gyro.y, Gyro.z]",63.5231790267884,28.7643264893904,26.7995487232946,18.782842120033
"[Acc.x, Acc.z, Light, Pressure, Mag.x, Mag.z, Gyro.x, Gyro.y, Gyro.z]",59.4357161855381,28.7501789704459,26.7975247091572,18.782842120033
"[Acc.x, Acc.y, Light, Pressure, Mag.x, Mag.z, Gyro.x, Gyro.y, Gyro.z]",59.3532540253461,28.7360771116387,26.791174758428,18.782842120033
"[Acc.y, Acc.z, Light, Pressure, Mag.x, Mag.z, Gyro.x, Gyro.y, Gyro.z]",59.3532540253461,28.752770672442,26.7976775354583,18.782842120033
"[Acc.x, Light, Pressure, Mag.x, Mag.z, Gyro.x, Gyro.y, Gyro.z]",55.2657911840957,28.7219295926942,26.7878595799789,18.782842120033
"[Acc.z, Light, Pressure, Mag.x, Mag.z, Gyro.x, Gyro.y, Gyro.z]",55.2657911840957,28.7386231534974,26.7945980071583,18.782842120033
"[Acc.y, Light, Pressure, Mag.x, Mag.z, Gyro.x, Gyro.y, Gyro.z]",55.1833290239038,28.7245212946902,26.7880998313977,18.782842120033
"[Light, Pressure, Mag.x, Mag.z, Gyro.x, Gyro.y, Gyro.z]",51.0958661826534,28.7103737757457,26.78268037044,18.782842120033
"[Humidity, Acc.x, Acc.y, Acc.z, Light, Mag.x, Mag.z, Gyro.x, Gyro.z]",56.8903184282406,25.1415864942093,23.2171740839758,18.7724881822864
"[Humidity, Acc.x, Acc.z, Light, Mag.x, Mag.z, Gyro.x, Gyro.z]",52.8028555869902,25.1274389752648,23.2165654064814,18.7724881822864
"[Humidity, Acc.x, Acc.y, Light, Mag.x, Mag.z, Gyro.x, Gyro.z]",52.7203934267983,25.1133371164576,23.2131228629571,18.7724881822864
"[Humidity, Acc.y, Acc.z, Light, Mag.x, Mag.z, Gyro.x, Gyro.z]",52.7203934267983,25.1300306772608,23.2169249628999,18.7724881822864
"[Humidity, Acc.x, Light, Mag.x, Mag.z, Gyro.x, Gyro.z]",48.6329305855479,25.0991895975131,23.2123392900168,18.7724881822864
"[Humidity, Acc.z, Light, Mag.x, Mag.z, Gyro.x, Gyro.z]",48.6329305855479,25.1158831583163,23.2161908635222,18.7724881822864
"[Humidity, Acc.y, Light, Mag.x, Mag.z, Gyro.x, Gyro.z]",48.5504684253559,25.1017812995091,23.2127287994409,18.7724881822864
"[Humidity, Light, Mag.x, Mag.z, Gyro.x, Gyro.z]",44.4630055841056,25.0876337805646,23.2116919341667,18.7724881822864
"[Acc.x, Acc.y, Acc.z, Light, Temp., Mag.z, Gyro.x, Gyro.y, Gyro.z]",57.210184056671,26.2679849399468,24.3056715784521,18.7721752254961
"[Acc.y, Acc.z, Light, Temp., Mag.z, Gyro.x, Gyro.y, Gyro.z]",53.0402590552287,26.2564291229983,24.3053802078389,18.7721752254961
"[Acc.x, Acc.y, Acc.z, Light, Temp., Mag.y, Mag.z, Gyro.x, Gyro.z]",56.3903920313752,24.8676901842614,23.025760702343,18.7713509984487
"[Acc.y, Acc.z, Light, Temp., Mag.y, Mag.z, Gyro.x, Gyro.z]",52.2204670299329,24.8561343673129,23.0255131787586,18.7713509984487
"[Acc.x, Acc.y, Acc.z, Light, Temp., Mag.y, Mag.z, Gyro.x, Gyro.y]",56.2156591867372,24.4759696490239,22.6598180282081,18.7702635699385
"[Acc.x, Acc.z, Light, Temp., Mag.y, Mag.z, Gyro.x, Gyro.y]",52.1281963454869,24.4618221300794,22.6590707881012,18.7702635699385
"[Acc.x, Acc.y, Light, Temp., Mag.y, Mag.z, Gyro.x, Gyro.y]",52.0457341852949,24.4477202712722,22.653861929307,18.7702635699385
"[Acc.y, Acc.z, Light, Temp., Mag.y, Mag.z, Gyro.x, Gyro.y]",52.0457341852949,24.4644138320754,22.659508395522,18.7702635699385
"[Acc.x, Light, Temp., Mag.y, Mag.z, Gyro.x, Gyro.y]",47.9582713440445,24.4335727523276,22.6529189538589,18.7702635699385
"[Acc.z, Light, Temp., Mag.y, Mag.z, Gyro.x, Gyro.y]",47.9582713440445,24.4502663131309,22.658617694696,18.7702635699385
"[Acc.y, Light, Temp., Mag.y, Mag.z, Gyro.x, Gyro.y]",47.8758091838526,24.4361644543237,22.6533806451424,18.7702635699385
"[Light, Temp., Mag.y, Mag.z, Gyro.x, Gyro.y]",43.7883463426022,24.4220169353792,22.6521513924887,18.7702635699385
"[Acc.x, Acc.z, Light, Temp., Mag.z, Gyro.x, Gyro.y, Gyro.z]",53.1227212154207,26.2538374210023,24.3049107078185,18.766438855947
"[Acc.z, Light, Temp., Mag.z, Gyro.x, Gyro.y, Gyro.z]",48.9527962139784,26.2422816040538,24.3044714425073,18.766438855947
"[Acc.x, Acc.z, Light, Temp., Mag.y, Mag.z, Gyro.x, Gyro.z]",52.3029291901249,24.8535426653169,23.0250642912982,18.7656146288995
"[Acc.z, Light, Temp., Mag.y, Mag.z, Gyro.x, Gyro.z]",48.1330041886826,24.8419868483684,23.0246956472624,18.7656146288995
"[Acc.x, Acc.y, Light, Temp., Mag.z, Gyro.x, Gyro.y, Gyro.z]",53.0402590552287,26.2397355621951,24.2992531536771,18.7645216529527
"[Acc.y, Light, Temp., Mag.z, Gyro.x, Gyro.y, Gyro.z]",48.8703340537864,26.2281797452466,24.2987879185435,18.7645216529527
"[Acc.x, Acc.y, Acc.z, Light, Temp., Pressure, Mag.y, Mag.z, Gyro.y, Gyro.z]",61.8474027945236,27.0488789902981,24.7876020226447,18.7643079108915
"[Acc.y, Acc.z, Light, Temp., Pressure, Mag.y, Mag.z, Gyro.y, Gyro.z]",57.6774777930813,27.0373231733496,24.7872312298706,18.7643079108915
"[Acc.x, Acc.y, Light, Temp., Mag.y, Mag.z, Gyro.x, Gyro.z]",52.2204670299329,24.8394408065097,23.0193535216747,18.7636974259052
"[Acc.y, Light, Temp., Mag.y, Mag.z, Gyro.x, Gyro.z]",48.0505420284906,24.8278849895612,23.0189637115352,18.7636974259052
"[Humidity, Acc.x, Acc.y, Acc.z, Light, Temp., Pressure, Mag.x, Mag.z, Gyro.y, Gyro.z]",68.6871791942736,29.7318354944817,27.2280011084366,18.7631952608938
"[Humidity, Acc.x, Acc.z, Light, Temp., Pressure, Mag.x, Mag.z, Gyro.y, Gyro.z]",64.5997163530233,29.7176879755372,27.2266586043765,18.7631952608938
"[Humidity, Acc.y, Acc.z, Light, Temp., Pressure, Mag.x, Mag.z, Gyro.y, Gyro.z]",64.5172541928313,29.7202796775333,27.2271380437979,18.7631952608938
"[Humidity, Acc.z, Light, Temp., Pressure, Mag.x, Mag.z, Gyro.y, Gyro.z]",60.4297913515809,29.7061321585887,27.2254344424646,18.7631952608938
"[Acc.x, Light, Temp., Mag.z, Gyro.x, Gyro.y, Gyro.z]",48.9527962139784,26.2255880432506,24.298288495394,18.7587852834035
"[Light, Temp., Mag.z, Gyro.x, Gyro.y, Gyro.z]",44.7828712125361,26.2140322263021,24.2975217853571,18.7587852834035
"[Acc.x, Acc.z, Light, Temp., Pressure, Mag.y, Mag.z, Gyro.y, Gyro.z]",57.7599399532733,27.0347314713535,24.7867505734162,18.7585715413423
"[Acc.z, Light, Temp., Pressure, Mag.y, Mag.z, Gyro.y, Gyro.z]",53.590014951831,27.0231756544051,24.7862170620257,18.7585715413423
"[Acc.x, Light, Temp., Mag.y, Mag.z, Gyro.x, Gyro.z]",48.1330041886826,24.8252932875651,23.0184838034755,18.7579610563561
"[Light, Temp., Mag.y, Mag.z, Gyro.x, Gyro.z]",43.9630791872403,24.8137374706167,23.0178497801961,18.7579610563561
"[Acc.x, Acc.y, Light, Temp., Pressure, Mag.y, Mag.z, Gyro.y, Gyro.z]",57.6774777930813,27.0206296125464,24.7806499999962,18.756654338348
"[Acc.y, Light, Temp., Pressure, Mag.y, Mag.z, Gyro.y, Gyro.z]",53.507552791639,27.0090737955979,24.7800777561395,18.756654338348
"[Humidity, Acc.x, Acc.y, Acc.z, Light, Mag.x, Mag.y, Gyro.x, Gyro.z]",56.7849654280943,25.146839834147,23.2099077339141,18.7559204550799
"[Humidity, Acc.x, Acc.z, Light, Mag.x, Mag.y, Gyro.x, Gyro.z]",52.697502586844,25.1326923152024,23.2095697199293,18.7559204550799
"[Humidity, Acc.x, Acc.y, Light, Mag.x, Mag.y, Gyro.x, Gyro.z]",52.615040426652,25.1185904563953,23.2052830898033,18.7559204550799
"[Humidity, Acc.y, Acc.z, Light, Mag.x, Mag.y, Gyro.x, Gyro.z]",52.615040426652,25.1352840171985,23.2097857110822,18.7559204550799
"[Humidity, Acc.x, Light, Mag.x, Mag.y, Gyro.x, Gyro.z]",48.5275775854017,25.1044429374507,23.2048757379686,18.7559204550799
"[Humidity, Acc.z, Light, Mag.x, Mag.y, Gyro.x, Gyro.z]",48.5275775854017,25.1211364982539,23.2094009619648,18.7559204550799
"[Humidity, Acc.y, Light, Mag.x, Mag.y, Gyro.x, Gyro.z]",48.4451154252097,25.1070346394468,23.2051036664264,18.7559204550799
"[Humidity, Light, Mag.x, Mag.y, Gyro.x, Gyro.z]",44.3576525839594,25.0928871205022,23.2046087880943,18.7559204550799
"[Humidity, Acc.x, Acc.y, Acc.z, Light, Pressure, Mag.x, Gyro.x, Gyro.y, Gyro.z]",63.1283194094472,28.3086716662878,25.9188006807806,18.7555962871362
"[Humidity, Acc.x, Acc.z, Light, Pressure, Mag.x, Gyro.x, Gyro.y, Gyro.z]",59.0408565681968,28.2945241473432,25.9179898334311,18.7555962871362
"[Humidity, Acc.y, Acc.z, Light, Pressure, Mag.x, Gyro.x, Gyro.y, Gyro.z]",58.9583944080049,28.2971158493393,25.9182363508594,18.7555962871362
"[Humidity, Acc.z, Light, Pressure, Mag.x, Gyro.x, Gyro.y, Gyro.z]",54.8709315667545,28.2829683303947,25.9171576394529,18.7555962871362
"[Acc.x, Light, Temp., Pressure, Mag.y, Mag.z, Gyro.y, Gyro.z]",53.590014951831,27.0064820936018,24.7796005088941,18.7509179687989
"[Light, Temp., Pressure, Mag.y, Mag.z, Gyro.y, Gyro.z]",49.4200899503887,26.9949262766534,24.7786984172822,18.7509179687989
"[Humidity, Acc.x, Acc.y, Light, Temp., Pressure, Mag.x, Mag.z, Gyro.y, Gyro.z]",64.5172541928313,29.70358611673,27.2199947304684,18.7398493677696
"[Humidity, Acc.x, Light, Temp., Pressure, Mag.x, Mag.z, Gyro.y, Gyro.z]",60.4297913515809,29.6894385977855,27.2182460034363,18.7398493677696
"[Humidity, Acc.y, Light, Temp., Pressure, Mag.x, Mag.z, Gyro.y, Gyro.z]",60.347329191389,29.6920302997815,27.2186714335114,18.7398493677696
"[Humidity, Light, Temp., Pressure, Mag.x, Mag.z, Gyro.y, Gyro.z]",56.2598663501386,29.677882780837,27.2161869309976,18.7398493677696
"[Humidity, Acc.x, Acc.y, Light, Pressure, Mag.x, Gyro.x, Gyro.y, Gyro.z]",58.9583944080049,28.280422288536,25.9123947950913,18.732250394012
"[Humidity, Acc.x, Light, Pressure, Mag.x, Gyro.x, Gyro.y, Gyro.z]",54.8709315667545,28.2662747695915,25.9112532794254,18.732250394012
"[Humidity, Acc.y, Light, Pressure, Mag.x, Gyro.x, Gyro.y, Gyro.z]",54.7884694065626,28.2688664715876,25.9114980614831,18.732250394012
"[Humidity, Light, Pressure, Mag.x, Gyro.x, Gyro.y, Gyro.z]",50.7010065653122,28.254718952643,25.9098057487673,18.732250394012
