Modality,H_0,H_1,H_2,H_inf
"[Grav., Gyro., Lin. Acc., Rot. Vec.]",21.87801497905572,12.35480278280394,8.313502799299718,5.443758718259619
"[Grav., Gyro., Mag. Field, Rot. Vec.]",20.739187274358404,11.922026086208657,8.570283695673755,5.61385220673411
"[Grav., Light, Lin. Acc., Mag. Field]",23.98250344557769,14.95840753975542,11.978941185287846,6.497214894355618
"[Grav., Light, Lin. Acc., Rot. Vec.]",21.053586543639174,12.779085141455376,9.021382083602306,6.142645982305175
"[Grav., Light, Mag. Field, Rot. Vec.]",19.914758838941857,11.896309294634003,9.348871771018995,6.496538160310064
"[Grav., Lin. Acc., Mag. Field, Rot. Vec.]",22.097980662997628,13.503696570592567,10.413805475846603,6.168300369152149
"[Gyro., Light, Lin. Acc., Mag. Field]",30.391894381715396,18.477346522383428,12.945142338342691,6.684046130469121
"[Gyro., Light, Lin. Acc., Rot. Vec.]",27.462977479776875,16.29802412408338,10.785684013172903,6.3294772184186785
"[Gyro., Light, Mag. Field, Rot. Vec.]",26.324149775079558,15.542235202412696,11.245055357220314,6.5965774147754805
"[Gyro., Lin. Acc., Mag. Field, Rot. Vec.]",28.50737159913533,17.022635553220574,11.771875784239906,6.355131605265652
"[Light, Lin. Acc., Mag. Field, Rot. Vec.]",27.682943163718782,17.127996756024185,12.824866680346211,7.01893560050272
"[Acc., Grav., Gyro., Light, Lin. Acc.]",33.46471044700133,18.31550184216407,12.347985644228025,6.4965576679839865
"[Acc., Grav., Gyro., Light, Mag. Field]",32.32588274230402,18.790190526423196,13.638842835216751,7.171917021393001
"[Acc., Grav., Gyro., Light, Rot. Vec.]",29.396965840365496,16.55616716434895,11.00909084491176,6.283833132991753
"[Acc., Grav., Gyro., Lin. Acc., Mag. Field]",34.50910456635979,19.09596824080249,12.27631756163096,6.253434760895436
"[Acc., Grav., Gyro., Lin. Acc., Rot. Vec.]",31.580187664421267,16.6590629219358,10.8400428741481,5.971874707668788
"[Acc., Grav., Gyro., Mag. Field, Rot. Vec.]",30.44135995972395,17.30353103736894,12.172209949867911,6.6180186425548895
"[Acc., Grav., Light, Lin. Acc., Mag. Field]",33.68467613094324,19.346999031069657,13.543433462516509,6.946968264038997
"[Acc., Grav., Light, Lin. Acc., Rot. Vec.]",30.755759229004724,17.144924188886804,11.64144057676529,6.5125453127870285
"[Acc., Grav., Light, Mag. Field, Rot. Vec.]",29.616931524307404,17.55456182763609,13.24358972231971,7.3115521456984505
"[Acc., Grav., Lin. Acc., Mag. Field, Rot. Vec.]",31.800153348363175,17.8922880619068,12.489769628202808,6.618053738835528
"[Acc., Gyro., Light, Lin. Acc., Mag. Field]",40.09406706708094,22.720268426234114,14.035786134018972,7.104069992246008
"[Acc., Gyro., Light, Lin. Acc., Rot. Vec.]",37.16515016514242,20.51819358405126,12.696439495462133,6.66964704099404
"[Acc., Gyro., Light, Mag. Field, Rot. Vec.]",36.02632246044511,20.923740153572968,14.270239536613,7.465142810987581
"[Acc., Gyro., Lin. Acc., Mag. Field, Rot. Vec.]",38.20954428450088,21.265557457071257,13.167889134321364,6.775155467042539
"[Acc., Light, Lin. Acc., Mag. Field, Rot. Vec.]",37.38511584908433,21.516588247338426,14.427992108921375,7.468688970186099
"[Grav., Gyro., Light, Lin. Acc., Mag. Field]",31.391894381715396,18.55078043101462,13.277558120762926,6.917574264852091
"[Grav., Gyro., Light, Lin. Acc., Rot. Vec.]",28.462977479776875,16.37145803271457,10.916467525498526,6.563005352801648
"[Grav., Gyro., Light, Mag. Field, Rot. Vec.]",27.324149775079558,15.619760180271467,11.364267354746575,6.83361661207633
"[Grav., Gyro., Lin. Acc., Mag. Field, Rot. Vec.]",29.50737159913533,17.096069461851766,12.01950637322086,6.588659739648621
"[Grav., Light, Lin. Acc., Mag. Field, Rot. Vec.]",28.682943163718782,17.201430664655376,13.03960782120035,7.25246373488569
"[Gyro., Light, Lin. Acc., Mag. Field, Rot. Vec.]",35.09233409985649,20.720369647283384,14.147420096000792,7.439294970999193
"[Acc., Grav., Gyro., Light, Lin. Acc., Mag. Field]",41.09406706708094,22.793702334865305,14.436937149204452,7.3375981266289765
"[Acc., Grav., Gyro., Light, Lin. Acc., Rot. Vec.]",38.16515016514242,20.59162749268245,12.994944104865114,6.903175175377009
"[Acc., Grav., Gyro., Light, Mag. Field, Rot. Vec.]",37.02632246044511,21.001265131431737,14.553400163326854,7.702182008288431
"[Acc., Grav., Gyro., Lin. Acc., Mag. Field, Rot. Vec.]",39.20954428450088,21.338991365702448,13.539075702202517,7.008683601425508
"[Acc., Grav., Light, Lin. Acc., Mag. Field, Rot. Vec.]",38.38511584908433,21.590022155969617,14.782675708011116,7.702217104569068
"[Acc., Gyro., Light, Lin. Acc., Mag. Field, Rot. Vec.]",44.79450678522203,24.963291551134073,15.333657462747944,7.85931883277608
"[Grav., Gyro., Light, Lin. Acc., Mag. Field, Rot. Vec.]",36.09233409985649,20.793803555914575,14.450481559853571,7.672823105382163
"[Acc., Grav., Gyro., Light, Lin. Acc., Mag. Field, Rot. Vec.]",45.79450678522203,25.036725459765265,15.725621526350405,8.09284696715905
