Modality,H_0,H_1,H_2,H_inf
"[Acc.x, Acc.y, Acc.z, Gyro.x, Gyro.y, Gyro.z, Mag.x, Mag.y, Mag.z, Ori.w, Ori.x, Ori.y, Ori.z, Grav.x, Grav.y, Grav.z, LinAcc.z, Pressure, Altitude, Temp.]",139.1530475323188,74.7996543348861,39.17536928715614,21.28857241122007
"[Acc.x, Acc.y, Acc.z, Gyro.x, Gyro.y, Gyro.z, Mag.x, Mag.y, Mag.z, Ori.w, Ori.x, Ori.y, Ori.z, Grav.x, Grav.y, LinAcc.x, LinAcc.y, LinAcc.z, Pressure, Altitude]",149.65543355741636,79.16382561971167,34.99413167628198,19.518692960316987
"[Acc.x, Acc.y, Acc.z, Gyro.x, Gyro.y, Gyro.z, Mag.x, Mag.y, Mag.z, Ori.w, Ori.x, Ori.y, Ori.z, Grav.x, Grav.y, LinAcc.x, LinAcc.y, LinAcc.z, Pressure, Temp.]",146.91000638450197,79.85824006949532,35.19893906701895,19.518692960316987
"[Acc.x, Acc.y, Acc.z, Gyro.x, Gyro.y, Gyro.z, Mag.x, Mag.y, Mag.z, Ori.w, Ori.x, Ori.y, Ori.z, Grav.x, Grav.y, LinAcc.x, LinAcc.y, LinAcc.z, Altitude, Temp.]",147.83600580305819,78.85760960939608,34.75738022594403,19.50335593787306
"[Acc.x, Acc.y, Acc.z, Gyro.x, Gyro.y, Gyro.z, Mag.x, Mag.y, Mag.z, Ori.w, Ori.x, Ori.y, Ori.z, Grav.x, Grav.y, LinAcc.x, LinAcc.y, Pressure, Altitude, Temp.]",144.09364022114937,76.58413490245542,35.30799154339506,19.536209274687412
"[Acc.x, Acc.y, Acc.z, Gyro.x, Gyro.y, Gyro.z, Mag.x, Mag.y, Mag.z, Ori.w, Ori.x, Ori.y, Ori.z, Grav.x, Grav.y, LinAcc.x, LinAcc.z, Pressure, Altitude, Temp.]",143.9005460552529,76.92552107401038,35.308512984438934,19.536209274687412
"[Acc.x, Acc.y, Acc.z, Gyro.x, Gyro.y, Gyro.z, Mag.x, Mag.y, Mag.z, Ori.w, Ori.x, Ori.y, Ori.z, Grav.x, Grav.y, LinAcc.y, LinAcc.z, Pressure, Altitude, Temp.]",144.13741688060503,77.07298344707168,35.308567004901796,19.536209274687412
"[Acc.x, Acc.y, Acc.z, Gyro.x, Gyro.y, Gyro.z, Mag.x, Mag.y, Mag.z, Ori.w, Ori.x, Ori.y, Ori.z, Grav.x, Grav.z, LinAcc.x, LinAcc.y, LinAcc.z, Pressure, Altitude]",148.51341455254394,78.12601869654561,36.34752021125248,20.059436116520878
"[Acc.x, Acc.y, Acc.z, Gyro.x, Gyro.y, Gyro.z, Mag.x, Mag.y, Mag.z, Ori.w, Ori.x, Ori.y, Ori.z, Grav.x, Grav.z, LinAcc.x, LinAcc.y, LinAcc.z, Pressure, Temp.]",145.76798737962952,78.82043314632925,36.72020054736642,20.24192189712886
"[Acc.x, Acc.y, Acc.z, Gyro.x, Gyro.y, Gyro.z, Mag.x, Mag.y, Mag.z, Ori.w, Ori.x, Ori.y, Ori.z, Grav.x, Grav.z, LinAcc.x, LinAcc.y, LinAcc.z, Altitude, Temp.]",146.69398679818576,77.81980268623002,35.83370661447501,19.839231928360856
"[Acc.x, Acc.y, Acc.z, Gyro.x, Gyro.y, Gyro.z, Mag.x, Mag.y, Mag.z, Ori.w, Ori.x, Ori.y, Ori.z, Grav.x, Grav.z, LinAcc.x, LinAcc.y, Pressure, Altitude, Temp.]",142.95162121627695,75.54632797928934,36.83172460631796,20.259438211499287
"[Acc.x, Acc.y, Acc.z, Gyro.x, Gyro.y, Gyro.z, Mag.x, Mag.y, Mag.z, Ori.w, Ori.x, Ori.y, Ori.z, Grav.x, Grav.z, LinAcc.x, LinAcc.z, Pressure, Altitude, Temp.]",142.75852705038045,75.8877141508443,36.841467768247384,20.259438211499287
"[Acc.x, Acc.y, Acc.z, Gyro.x, Gyro.y, Gyro.z, Mag.x, Mag.y, Mag.z, Ori.w, Ori.x, Ori.y, Ori.z, Grav.x, Grav.z, LinAcc.y, LinAcc.z, Pressure, Altitude, Temp.]",142.9953978757326,76.0351765239056,36.84248307661964,20.259438211499287
"[Acc.x, Acc.y, Acc.z, Gyro.x, Gyro.y, Gyro.z, Mag.x, Mag.y, Mag.z, Ori.w, Ori.x, Ori.y, Ori.z, Grav.x, LinAcc.x, LinAcc.y, LinAcc.z, Pressure, Altitude, Temp.]",147.7428963986667,78.16104326302988,33.32261215280057,18.91976842926971
"[Acc.x, Acc.y, Acc.z, Gyro.x, Gyro.y, Gyro.z, Mag.x, Mag.y, Mag.z, Ori.w, Ori.x, Ori.y, Ori.z, Grav.y, Grav.z, LinAcc.x, LinAcc.y, LinAcc.z, Pressure, Altitude]",148.81297483440284,78.11751358533213,36.98227898017414,20.09046992922276
"[Acc.x, Acc.y, Acc.z, Gyro.x, Gyro.y, Gyro.z, Mag.x, Mag.y, Mag.z, Ori.w, Ori.x, Ori.y, Ori.z, Grav.y, Grav.z, LinAcc.x, LinAcc.y, LinAcc.z, Pressure, Temp.]",146.06754766148845,78.81192803511577,37.31577352436128,20.09046992922276
"[Acc.x, Acc.y, Acc.z, Gyro.x, Gyro.y, Gyro.z, Mag.x, Mag.y, Mag.z, Ori.w, Ori.x, Ori.y, Ori.z, Grav.y, Grav.z, LinAcc.x, LinAcc.y, LinAcc.z, Altitude, Temp.]",146.99354708004466,77.81129757501654,36.54059180985519,20.097332447183867
"[Acc.x, Acc.y, Acc.z, Gyro.x, Gyro.y, Gyro.z, Mag.x, Mag.y, Mag.z, Ori.w, Ori.x, Ori.y, Ori.z, Grav.y, Grav.z, LinAcc.x, LinAcc.y, Pressure, Altitude, Temp.]",143.25118149813588,75.53782286807586,37.39629512731895,20.107986243593185
"[Acc.x, Acc.y, Acc.z, Gyro.x, Gyro.y, Gyro.z, Mag.x, Mag.y, Mag.z, Ori.w, Ori.x, Ori.y, Ori.z, Grav.y, Grav.z, LinAcc.x, LinAcc.z, Pressure, Altitude, Temp.]",143.05808733223938,75.87920903963082,37.41709435415151,20.107986243593185
"[Acc.x, Acc.y, Acc.z, Gyro.x, Gyro.y, Gyro.z, Mag.x, Mag.y, Mag.z, Ori.w, Ori.x, Ori.y, Ori.z, Grav.y, Grav.z, LinAcc.y, LinAcc.z, Pressure, Altitude, Temp.]",143.2949581575915,76.02667141269212,37.41925920151974,20.107986243593185
"[Acc.x, Acc.y, Acc.z, Gyro.x, Gyro.y, Gyro.z, Mag.x, Mag.y, Mag.z, Ori.w, Ori.x, Ori.y, Ori.z, Grav.y, LinAcc.x, LinAcc.y, LinAcc.z, Pressure, Altitude, Temp.]",148.04245668052562,78.1525381518164,33.69410361177417,19.04403455167761
"[Acc.x, Acc.y, Acc.z, Gyro.x, Gyro.y, Gyro.z, Mag.x, Mag.y, Mag.z, Ori.w, Ori.x, Ori.y, Ori.z, Grav.z, LinAcc.x, LinAcc.y, LinAcc.z, Pressure, Altitude, Temp.]",146.90043767565317,77.11473122865034,34.77210251163917,18.693923867731588
"[Acc.x, Acc.y, Acc.z, Gyro.x, Gyro.y, Gyro.z, Mag.x, Mag.y, Mag.z, Ori.w, Ori.x, Ori.y, Grav.x, Grav.y, Grav.z, LinAcc.x, LinAcc.y, LinAcc.z, Pressure, Altitude]",149.19148645765657,76.38950863838984,37.22031711205036,20.46200820173539
"[Acc.x, Acc.y, Acc.z, Gyro.x, Gyro.y, Gyro.z, Mag.x, Mag.y, Mag.z, Ori.w, Ori.x, Ori.y, Grav.x, Grav.y, Grav.z, LinAcc.x, LinAcc.y, LinAcc.z, Pressure, Temp.]",146.44605928474218,77.08392308817349,37.5094838177258,20.46200820173539
"[Acc.x, Acc.y, Acc.z, Gyro.x, Gyro.y, Gyro.z, Mag.x, Mag.y, Mag.z, Ori.w, Ori.x, Ori.y, Grav.x, Grav.y, Grav.z, LinAcc.x, LinAcc.y, LinAcc.z, Altitude, Temp.]",147.3720587032984,76.08329262807425,36.784052022115766,20.44667117929146
"[Acc.x, Acc.y, Acc.z, Gyro.x, Gyro.y, Gyro.z, Mag.x, Mag.y, Mag.z, Ori.w, Ori.x, Ori.y, Grav.x, Grav.y, Grav.z, LinAcc.x, LinAcc.y, Pressure, Altitude, Temp.]",143.6296931213896,73.80981792113357,37.54066402564731,20.479524516105812
"[Acc.x, Acc.y, Acc.z, Gyro.x, Gyro.y, Gyro.z, Mag.x, Mag.y, Mag.z, Ori.w, Ori.x, Ori.y, Grav.x, Grav.y, Grav.z, LinAcc.x, LinAcc.z, Pressure, Altitude, Temp.]",143.4365989554931,74.15120409268853,37.58098516788938,20.479524516105812
"[Acc.x, Acc.y, Acc.z, Gyro.x, Gyro.y, Gyro.z, Mag.x, Mag.y, Mag.z, Ori.w, Ori.x, Ori.y, Grav.x, Grav.y, Grav.z, LinAcc.y, LinAcc.z, Pressure, Altitude, Temp.]",143.67346978084524,74.29866646574983,37.585263738542665,20.479524516105812
"[Acc.x, Acc.y, Acc.z, Gyro.x, Gyro.y, Gyro.z, Mag.x, Mag.y, Mag.z, Ori.w, Ori.x, Ori.y, Grav.x, Grav.y, LinAcc.x, LinAcc.y, LinAcc.z, Pressure, Altitude, Temp.]",148.42096830377935,76.44055001574219,35.24703302399551,19.926511632006235
"[Acc.x, Acc.y, Acc.z, Gyro.x, Gyro.y, Gyro.z, Mag.x, Mag.y, Mag.z, Ori.w, Ori.x, Ori.y, Grav.x, Grav.z, LinAcc.x, LinAcc.y, LinAcc.z, Pressure, Altitude, Temp.]",147.27894929890692,75.38672628170805,35.22241154170463,19.45039031638503
"[Acc.x, Acc.y, Acc.z, Gyro.x, Gyro.y, Gyro.z, Mag.x, Mag.y, Mag.z, Ori.w, Ori.x, Ori.y, Grav.y, Grav.z, LinAcc.x, LinAcc.y, LinAcc.z, Pressure, Altitude, Temp.]",147.57850958076583,75.37822117049457,35.71708896213232,19.298938348478927
"[Acc.x, Acc.y, Acc.z, Gyro.x, Gyro.y, Gyro.z, Mag.x, Mag.y, Mag.z, Ori.w, Ori.x, Ori.z, Grav.x, Grav.y, Grav.z, LinAcc.x, LinAcc.y, LinAcc.z, Pressure, Altitude]",148.32358999366392,76.39246334666127,37.49721918856228,19.697985733201076
"[Acc.x, Acc.y, Acc.z, Gyro.x, Gyro.y, Gyro.z, Mag.x, Mag.y, Mag.z, Ori.w, Ori.x, Ori.z, Grav.x, Grav.y, Grav.z, LinAcc.x, LinAcc.y, LinAcc.z, Pressure, Temp.]",145.57816282074953,77.08687779644492,37.660919045582254,19.697985733201076
"[Acc.x, Acc.y, Acc.z, Gyro.x, Gyro.y, Gyro.z, Mag.x, Mag.y, Mag.z, Ori.w, Ori.x, Ori.z, Grav.x, Grav.y, Grav.z, LinAcc.x, LinAcc.y, LinAcc.z, Altitude, Temp.]",146.50416223930574,76.08624733634568,36.80929163625205,19.704848251162183
"[Acc.x, Acc.y, Acc.z, Gyro.x, Gyro.y, Gyro.z, Mag.x, Mag.y, Mag.z, Ori.w, Ori.x, Ori.z, Grav.x, Grav.y, Grav.z, LinAcc.x, LinAcc.y, Pressure, Altitude, Temp.]",142.76179665739693,73.81277262940502,37.48992730483742,19.7155020475715
"[Acc.x, Acc.y, Acc.z, Gyro.x, Gyro.y, Gyro.z, Mag.x, Mag.y, Mag.z, Ori.w, Ori.x, Ori.z, Grav.x, Grav.y, Grav.z, LinAcc.x, LinAcc.z, Pressure, Altitude, Temp.]",142.56870249150046,74.15415880095998,37.6151192097616,19.7155020475715
"[Acc.x, Acc.y, Acc.z, Gyro.x, Gyro.y, Gyro.z, Mag.x, Mag.y, Mag.z, Ori.w, Ori.x, Ori.z, Grav.x, Grav.y, Grav.z, LinAcc.y, LinAcc.z, Pressure, Altitude, Temp.]",142.8055733168526,74.30162117402128,37.628896093514705,19.7155020475715
"[Acc.x, Acc.y, Acc.z, Gyro.x, Gyro.y, Gyro.z, Mag.x, Mag.y, Mag.z, Ori.w, Ori.x, Ori.z, Grav.x, Grav.y, LinAcc.x, LinAcc.y, LinAcc.z, Pressure, Altitude, Temp.]",147.5530718397867,76.33182751373513,35.531064634061316,19.802149411696618
"[Acc.x, Acc.y, Acc.z, Gyro.x, Gyro.y, Gyro.z, Mag.x, Mag.y, Mag.z, Ori.w, Ori.x, Ori.z, Grav.x, Grav.z, LinAcc.x, LinAcc.y, LinAcc.z, Pressure, Altitude, Temp.]",146.41105283491424,75.3896809899795,36.193137205076404,19.013454869608523
"[Acc.x, Acc.y, Acc.z, Gyro.x, Gyro.y, Gyro.z, Mag.x, Mag.y, Mag.z, Ori.w, Ori.x, Ori.z, Grav.y, Grav.z, LinAcc.x, LinAcc.y, LinAcc.z, Pressure, Altitude, Temp.]",146.71061311677317,75.38117587876602,35.3950157567612,18.102983824329783
"[Acc.x, Acc.y, Acc.z, Gyro.x, Gyro.y, Gyro.z, Mag.x, Mag.y, Mag.z, Ori.w, Ori.x, Grav.x, Grav.y, Grav.z, LinAcc.x, LinAcc.y, LinAcc.z, Pressure, Altitude, Temp.]",147.0891247400269,73.65317093182371,35.82456987936216,18.906454152457243
"[Acc.x, Acc.y, Acc.z, Gyro.x, Gyro.y, Gyro.z, Mag.x, Mag.y, Mag.z, Ori.w, Ori.y, Ori.z, Grav.x, Grav.y, Grav.z, LinAcc.x, LinAcc.y, LinAcc.z, Pressure, Altitude]",148.6065239569354,76.53656756911377,37.159893297121265,20.419236883734804
"[Acc.x, Acc.y, Acc.z, Gyro.x, Gyro.y, Gyro.z, Mag.x, Mag.y, Mag.z, Ori.w, Ori.y, Ori.z, Grav.x, Grav.y, Grav.z, LinAcc.x, LinAcc.y, LinAcc.z, Pressure, Temp.]",145.86109678402102,77.23098201889742,37.447999090156415,20.419236883734804
"[Acc.x, Acc.y, Acc.z, Gyro.x, Gyro.y, Gyro.z, Mag.x, Mag.y, Mag.z, Ori.w, Ori.y, Ori.z, Grav.x, Grav.y, Grav.z, LinAcc.x, LinAcc.y, LinAcc.z, Altitude, Temp.]",146.78709620257723,76.23035155879818,36.71649253334979,20.403899861290874
"[Acc.x, Acc.y, Acc.z, Gyro.x, Gyro.y, Gyro.z, Mag.x, Mag.y, Mag.z, Ori.w, Ori.y, Ori.z, Grav.x, Grav.y, Grav.z, LinAcc.x, LinAcc.y, Pressure, Altitude, Temp.]",143.04473062066845,73.9568768518575,37.48388127245999,20.43675319810523
"[Acc.x, Acc.y, Acc.z, Gyro.x, Gyro.y, Gyro.z, Mag.x, Mag.y, Mag.z, Ori.w, Ori.y, Ori.z, Grav.x, Grav.y, Grav.z, LinAcc.x, LinAcc.z, Pressure, Altitude, Temp.]",142.85163645477195,74.29826302341246,37.52073709581974,20.43675319810523
"[Acc.x, Acc.y, Acc.z, Gyro.x, Gyro.y, Gyro.z, Mag.x, Mag.y, Mag.z, Ori.w, Ori.y, Ori.z, Grav.x, Grav.y, Grav.z, LinAcc.y, LinAcc.z, Pressure, Altitude, Temp.]",143.08850728012408,74.44572539647376,37.524640859654056,20.43675319810523
"[Acc.x, Acc.y, Acc.z, Gyro.x, Gyro.y, Gyro.z, Mag.x, Mag.y, Mag.z, Ori.w, Ori.y, Ori.z, Grav.x, Grav.y, LinAcc.x, LinAcc.y, LinAcc.z, Pressure, Altitude, Temp.]",147.83600580305819,76.47496079041728,35.305569015655244,19.536209274687412
"[Acc.x, Acc.y, Acc.z, Gyro.x, Gyro.y, Gyro.z, Mag.x, Mag.y, Mag.z, Ori.w, Ori.y, Ori.z, Grav.x, Grav.z, LinAcc.x, LinAcc.y, LinAcc.z, Pressure, Altitude, Temp.]",146.69398679818576,75.53378521243198,35.142114485561315,19.407618998384443
"[Acc.x, Acc.y, Acc.z, Gyro.x, Gyro.y, Gyro.z, Mag.x, Mag.y, Mag.z, Ori.w, Ori.y, Ori.z, Grav.y, Grav.z, LinAcc.x, LinAcc.y, LinAcc.z, Pressure, Altitude, Temp.]",146.99354708004466,75.5252801012185,35.69021231851091,19.25616703047834
"[Acc.x, Acc.y, Acc.z, Gyro.x, Gyro.y, Gyro.z, Mag.x, Mag.y, Mag.z, Ori.w, Ori.y, Grav.x, Grav.y, Grav.z, LinAcc.x, LinAcc.y, LinAcc.z, Pressure, Altitude, Temp.]",147.3720587032984,73.7972751542762,35.57308895136368,19.62770530299097
"[Acc.x, Acc.y, Acc.z, Gyro.x, Gyro.y, Gyro.z, Mag.x, Mag.y, Mag.z, Ori.w, Ori.z, Grav.x, Grav.y, Grav.z, LinAcc.x, LinAcc.y, LinAcc.z, Pressure, Altitude, Temp.]",146.50416223930574,73.90121767048892,34.82892535092072,19.199849661357273
"[Acc.x, Acc.y, Acc.z, Gyro.x, Gyro.y, Gyro.z, Mag.x, Mag.y, Mag.z, Ori.x, Ori.y, Ori.z, Grav.x, Grav.y, Grav.z, LinAcc.x, LinAcc.y, LinAcc.z, Pressure, Altitude]",149.70605963048632,76.98601149095208,35.819992943374714,20.070357239921734
"[Acc.x, Acc.y, Acc.z, Gyro.x, Gyro.y, Gyro.z, Mag.x, Mag.y, Mag.z, Ori.x, Ori.y, Ori.z, Grav.x, Grav.y, Grav.z, LinAcc.x, LinAcc.y, LinAcc.z, Pressure, Temp.]",146.96063245757193,77.68042594073573,36.121515289938934,20.070357239921734
"[Acc.x, Acc.y, Acc.z, Gyro.x, Gyro.y, Gyro.z, Mag.x, Mag.y, Mag.z, Ori.x, Ori.y, Ori.z, Grav.x, Grav.y, Grav.z, LinAcc.x, LinAcc.y, LinAcc.z, Altitude, Temp.]",147.88663187612815,76.67979548063649,35.526587970496905,20.055020217477807
"[Acc.x, Acc.y, Acc.z, Gyro.x, Gyro.y, Gyro.z, Mag.x, Mag.y, Mag.z, Ori.x, Ori.y, Ori.z, Grav.x, Grav.y, Grav.z, LinAcc.x, LinAcc.y, Pressure, Altitude, Temp.]",144.14426629421936,74.40632077369581,36.2555034455129,20.08787355429216
"[Acc.x, Acc.y, Acc.z, Gyro.x, Gyro.y, Gyro.z, Mag.x, Mag.y, Mag.z, Ori.x, Ori.y, Ori.z, Grav.x, Grav.y, Grav.z, LinAcc.x, LinAcc.z, Pressure, Altitude, Temp.]",143.95117212832287,74.74770694525077,36.25947174573552,20.08787355429216
"[Acc.x, Acc.y, Acc.z, Gyro.x, Gyro.y, Gyro.z, Mag.x, Mag.y, Mag.z, Ori.x, Ori.y, Ori.z, Grav.x, Grav.y, Grav.z, LinAcc.y, LinAcc.z, Pressure, Altitude, Temp.]",144.188042953675,74.89516931831207,36.259884532567355,20.08787355429216
"[Acc.x, Acc.y, Acc.z, Gyro.x, Gyro.y, Gyro.z, Mag.x, Mag.y, Mag.z, Ori.x, Ori.y, Ori.z, Grav.x, Grav.y, LinAcc.x, LinAcc.y, LinAcc.z, Pressure, Altitude, Temp.]",148.9355414766091,76.93284267855421,32.42498148239346,18.233646504666982
"[Acc.x, Acc.y, Acc.z, Gyro.x, Gyro.y, Gyro.z, Mag.x, Mag.y, Mag.z, Ori.x, Ori.y, Ori.z, Grav.x, Grav.z, LinAcc.x, LinAcc.y, LinAcc.z, Pressure, Altitude, Temp.]",147.79352247173668,75.98322913427029,34.01925663023827,19.058739354571376
"[Acc.x, Acc.y, Acc.z, Gyro.x, Gyro.y, Gyro.z, Mag.x, Mag.y, Mag.z, Ori.x, Ori.y, Ori.z, Grav.y, Grav.z, LinAcc.x, LinAcc.y, LinAcc.z, Pressure, Altitude, Temp.]",148.09308275359558,75.97472402305681,34.14971670306227,18.907287386665274
"[Acc.x, Acc.y, Acc.z, Gyro.x, Gyro.y, Gyro.z, Mag.x, Mag.y, Mag.z, Ori.x, Ori.y, Grav.x, Grav.y, Grav.z, LinAcc.x, LinAcc.y, LinAcc.z, Pressure, Altitude, Temp.]",148.4715943768493,74.20400446679622,36.21970296618453,20.08787355429216
"[Acc.x, Acc.y, Acc.z, Gyro.x, Gyro.y, Gyro.z, Mag.x, Mag.y, Mag.z, Ori.x, Ori.z, Grav.x, Grav.y, Grav.z, LinAcc.x, LinAcc.y, LinAcc.z, Pressure, Altitude, Temp.]",147.60369791285666,74.24967378438595,33.76183058836042,18.51480319064359
"[Acc.x, Acc.y, Acc.z, Gyro.x, Gyro.y, Gyro.z, Mag.x, Mag.y, Mag.z, Ori.y, Ori.z, Grav.x, Grav.y, Grav.z, LinAcc.x, LinAcc.y, LinAcc.z, Pressure, Altitude, Temp.]",147.88663187612815,74.39377800683845,33.47111302876482,19.21454427860818
"[Acc.x, Acc.y, Acc.z, Gyro.x, Gyro.y, Gyro.z, Mag.x, Mag.y, Ori.w, Ori.x, Ori.y, Ori.z, Grav.x, Grav.y, Grav.z, LinAcc.x, LinAcc.y, LinAcc.z, Pressure, Altitude]",147.02959877527968,76.37101358510098,38.103207058281136,21.189852290104337
"[Acc.x, Acc.y, Acc.z, Gyro.x, Gyro.y, Gyro.z, Mag.x, Mag.y, Ori.w, Ori.x, Ori.y, Ori.z, Grav.x, Grav.y, Grav.z, LinAcc.x, LinAcc.y, LinAcc.z, Pressure, Temp.]",144.28417160236526,77.06542803488463,38.41721060701907,21.189852290104337
"[Acc.x, Acc.y, Acc.z, Gyro.x, Gyro.y, Gyro.z, Mag.x, Mag.y, Ori.w, Ori.x, Ori.y, Ori.z, Grav.x, Grav.y, Grav.z, LinAcc.x, LinAcc.y, LinAcc.z, Altitude, Temp.]",145.2101710209215,76.06479757478539,37.347667947483124,21.16521945943864
"[Acc.x, Acc.y, Acc.z, Gyro.x, Gyro.y, Gyro.z, Mag.x, Mag.y, Ori.w, Ori.x, Ori.y, Ori.z, Grav.x, Grav.y, Grav.z, LinAcc.x, LinAcc.y, Pressure, Altitude, Temp.]",141.4678054390127,73.79132286784473,38.29917154777662,21.207368604474762
"[Acc.x, Acc.y, Acc.z, Gyro.x, Gyro.y, Gyro.z, Mag.x, Mag.y, Ori.w, Ori.x, Ori.y, Ori.z, Grav.x, Grav.y, Grav.z, LinAcc.x, LinAcc.z, Pressure, Altitude, Temp.]",141.2747112731162,74.13270903939969,38.42837951349329,21.207368604474762
"[Acc.x, Acc.y, Acc.z, Gyro.x, Gyro.y, Gyro.z, Mag.x, Mag.y, Ori.w, Ori.x, Ori.y, Ori.z, Grav.x, Grav.y, Grav.z, LinAcc.y, LinAcc.z, Pressure, Altitude, Temp.]",141.51158209846835,74.28017141246099,38.442611048859895,21.207368604474762
"[Acc.x, Acc.y, Acc.z, Gyro.x, Gyro.y, Gyro.z, Mag.x, Mag.y, Ori.w, Ori.x, Ori.y, Ori.z, Grav.x, Grav.y, LinAcc.x, LinAcc.y, LinAcc.z, Pressure, Altitude, Temp.]",146.25908062140243,76.40603815158526,34.80525434881147,19.536209274687412
"[Acc.x, Acc.y, Acc.z, Gyro.x, Gyro.y, Gyro.z, Mag.x, Mag.y, Ori.w, Ori.x, Ori.y, Ori.z, Grav.x, Grav.z, LinAcc.x, LinAcc.y, LinAcc.z, Pressure, Altitude, Temp.]",145.11706161653,75.36823122841919,36.16085370655335,19.892902159596417
"[Acc.x, Acc.y, Acc.z, Gyro.x, Gyro.y, Gyro.z, Mag.x, Mag.y, Ori.w, Ori.x, Ori.y, Ori.z, Grav.y, Grav.z, LinAcc.x, LinAcc.y, LinAcc.z, Pressure, Altitude, Temp.]",145.4166218983889,75.35972611720571,36.74433546917979,20.107986243593185
"[Acc.x, Acc.y, Acc.z, Gyro.x, Gyro.y, Gyro.z, Mag.x, Mag.y, Ori.w, Ori.x, Ori.y, Grav.x, Grav.y, Grav.z, LinAcc.x, LinAcc.y, LinAcc.z, Pressure, Altitude, Temp.]",145.79513352164264,73.63172117026342,36.881460364442454,20.398320709360505
"[Acc.x, Acc.y, Acc.z, Gyro.x, Gyro.y, Gyro.z, Mag.x, Mag.y, Ori.w, Ori.x, Ori.z, Grav.x, Grav.y, Grav.z, LinAcc.x, LinAcc.y, LinAcc.z, Pressure, Altitude, Temp.]",144.92723705765,73.63467587853486,36.76352025674777,19.7155020475715
"[Acc.x, Acc.y, Acc.z, Gyro.x, Gyro.y, Gyro.z, Mag.x, Mag.y, Ori.w, Ori.y, Ori.z, Grav.x, Grav.y, Grav.z, LinAcc.x, LinAcc.y, LinAcc.z, Pressure, Altitude, Temp.]",145.2101710209215,73.77878010098735,36.83356773801408,20.355549391359922
"[Acc.x, Acc.y, Acc.z, Gyro.x, Gyro.y, Gyro.z, Mag.x, Mag.y, Ori.x, Ori.y, Ori.z, Grav.x, Grav.y, Grav.z, LinAcc.x, LinAcc.y, LinAcc.z, Pressure, Altitude, Temp.]",146.30970669447242,74.22822402282566,35.5593019641279,20.00666974754685
"[Acc.x, Acc.y, Acc.z, Gyro.x, Gyro.y, Gyro.z, Mag.x, Mag.z, Ori.w, Ori.x, Ori.y, Ori.z, Grav.x, Grav.y, Grav.z, LinAcc.x, LinAcc.y, LinAcc.z, Pressure, Altitude]",147.03768112157752,76.26535159885036,38.60725271131385,21.271056096849644
"[Acc.x, Acc.y, Acc.z, Gyro.x, Gyro.y, Gyro.z, Mag.x, Mag.z, Ori.w, Ori.x, Ori.y, Ori.z, Grav.x, Grav.y, Grav.z, LinAcc.x, LinAcc.y, LinAcc.z, Pressure, Temp.]",144.29225394866313,76.95976604863401,38.85149151617479,21.271056096849644
"[Acc.x, Acc.y, Acc.z, Gyro.x, Gyro.y, Gyro.z, Mag.x, Mag.z, Ori.w, Ori.x, Ori.y, Ori.z, Grav.x, Grav.y, Grav.z, LinAcc.x, LinAcc.y, LinAcc.z, Altitude, Temp.]",145.21825336721935,75.95913558853476,37.71416804430086,21.255719074405718
"[Acc.x, Acc.y, Acc.z, Gyro.x, Gyro.y, Gyro.z, Mag.x, Mag.z, Ori.w, Ori.x, Ori.y, Ori.z, Grav.x, Grav.y, Grav.z, LinAcc.x, LinAcc.y, Pressure, Altitude, Temp.]",141.47588778531056,73.6856608815941,38.2583743714975,21.28857241122007
"[Acc.x, Acc.y, Acc.z, Gyro.x, Gyro.y, Gyro.z, Mag.x, Mag.z, Ori.w, Ori.x, Ori.y, Ori.z, Grav.x, Grav.y, Grav.z, LinAcc.x, LinAcc.z, Pressure, Altitude, Temp.]",141.28279361941406,74.02704705314906,38.55330029941204,21.28857241122007
"[Acc.x, Acc.y, Acc.z, Gyro.x, Gyro.y, Gyro.z, Mag.x, Mag.z, Ori.w, Ori.x, Ori.y, Ori.z, Grav.x, Grav.y, Grav.z, LinAcc.y, LinAcc.z, Pressure, Altitude, Temp.]",141.5196644447662,74.17450942621036,38.587995492538795,21.28857241122007
"[Acc.x, Acc.y, Acc.z, Gyro.x, Gyro.y, Gyro.z, Mag.x, Mag.z, Ori.w, Ori.x, Ori.y, Ori.z, Grav.x, Grav.y, LinAcc.x, LinAcc.y, LinAcc.z, Pressure, Altitude, Temp.]",146.2671629677003,76.30037616533464,35.30365419703852,19.536209274687412
"[Acc.x, Acc.y, Acc.z, Gyro.x, Gyro.y, Gyro.z, Mag.x, Mag.z, Ori.w, Ori.x, Ori.y, Ori.z, Grav.x, Grav.z, LinAcc.x, LinAcc.y, LinAcc.z, Pressure, Altitude, Temp.]",145.12514396282788,75.26256924216857,36.75298988065341,20.259438211499287
"[Acc.x, Acc.y, Acc.z, Gyro.x, Gyro.y, Gyro.z, Mag.x, Mag.z, Ori.w, Ori.x, Ori.y, Ori.z, Grav.y, Grav.z, LinAcc.x, LinAcc.y, LinAcc.z, Pressure, Altitude, Temp.]",145.42470424468678,75.25406413095509,37.233757517537,20.107986243593185
"[Acc.x, Acc.y, Acc.z, Gyro.x, Gyro.y, Gyro.z, Mag.x, Mag.z, Ori.w, Ori.x, Ori.y, Grav.x, Grav.y, Grav.z, LinAcc.x, LinAcc.y, LinAcc.z, Pressure, Altitude, Temp.]",145.8032158679405,73.5260591840128,37.2421111909424,20.479524516105812
